ID,Slug,Name,"Date Created",Author,Description,Excerpt,Status,Categories,Tags,Price,Files,"File Download Limit","Featured Image",SKU,Notes,Sales,Earnings
100273,you-just-cant-make-this-stuff-up,"You Just Can't Make This Stuff Up","2019-01-11 02:28:53",11,"Sometimes in Scripture, we come across stories that are just so out there, so crazy, that we think, 'You just can't make this stuff up!' In this four-week series, we discuss four such stories and what they can teach us about ourselves, God, and how God can use us.

Series includes:
&ndash; Sermon text in Google Docs and Microsoft Word formats
&ndash; Title slides for the series and each message
&ndash; Original PSD","&lt;ul&gt;
 	&lt;li&gt;Sermon text in Google Docs and Microsoft Word formats&lt;/li&gt;
 	&lt;li&gt;Title slides for the series and each message&lt;/li&gt;
 	&lt;li&gt;Original PSD&lt;/li&gt;
&lt;/ul&gt;",publish,"Sermon Series","gross | sermons",12.00,https://s3.amazonaws.com/YouthMin/Paul+Basehore/You+Just+Can%27t+Make+This+Stuff+Up.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/cover-4.jpg,,,0,0
224475,you-cant-talk-about-that,"You Can't Talk About That!","2019-01-11 02:37:48",11,"There are topics that every person has to deal with, regardless of whether or not they believe. Some of these topics are not discussed in church -- but should be! This 5-week series goes into five major issues that can affect any believer, and what Scripture has to say about them.

5 Weeks:
Week 1: Doubt
Doubt is normal. Share your doubt with people you trust and it will only be temporary.

Scripture: Galatians 6; John 20; Hebrews 11; Genesis 16

Week 2: Sexuality
We cannot treat someone badly just because their sin looks different than our own.

Scripture: 1 John 3; Matthew 5; John 13; Ephesians 4

Week 3: Addiction
You have something that no drug could ever duplicate and no habit could ever replace -- the knowledge that the creator of the universe and everything in it is sitting next to you personally while you go through your painful season, weeping with you and comforting you in the way that only he can.

Scripture: Psalm 24; Psalm 147; 2 Corinthians 12; Isaiah 53

Week 4: Depression and Self Image
If God himself -- the creator of the universe and everything in it -- believes that we are acceptable, capable, valuable, will never leave us alone, and will always forgive us; why should we believe any different?

Scripture: Jonah 4; 1 Peter 2

Week 5: Hell
This special discussion-based message is designed to open a dialog between you and your students on the reality and aspect of Hell.

Scripture: Revelation 14; Jeremiah 7

Download Includes:
Sermon manuscripts in Google Doc and Microsoft Word formats
Series title and individual sermon title slides
Original PSD files

&amp;nbsp;

&lt;em&gt;&lt;strong&gt;But Wait! This resource is also part of YouthMin.org's Ultimate Youth Ministry bundle! While you're more than welcome to purchase this resource individually, you can grab it as part of our massive resource pack that saves over 94%! Grab this, and an additional 100+ resources!&lt;/strong&gt;&lt;/em&gt;",,publish,"Sermon Series",,15.00,https://s3.amazonaws.com/YouthMin/Paul+Basehore/you_cant_talk_about_that.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/cover.jpg,,,0,0
260840,you-belong-here-full-night-of-programming,"You Belong Here - Full Night of Programming","2019-07-08 09:23:14",8687,"You Belong Here is a full night of programming (message notes, session slides, and small group guide). It is designed to help students see that no matter what - they belong in the family of God!","You Belong Here is a full night of programming (message notes, session slides, and small group guide). It is designed to help students see that no matter what - they belong in the family of God!",publish,"Sermon Series","belong | church | faith | guests | leadership | students",5.00,https://s3.amazonaws.com/YouthMin/jmcclarnon/YouBelongHere_JordanMcClarnon.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/06/You-belong-here-night-of-programming.jpg,,,0,0
198405,yearly-planning-worksheet,"Yearly Planning Worksheet","2019-01-11 02:35:04",58,"This worksheet allows you the ability to plan out a year ahead! Do the work upfront, so you don't have to do it later...or last second! All you have to do is assign dates to events and training and you are all set!
Different planning blocks include:
- Sermons
- Games
- Worship Songs
- Leader Training
- Student Leader Training
- Events",,publish,"Admin Tools",,0,https://ymblock.s3.amazonaws.com/YearlyPlanningWorksheet.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/yearly-planning-sheet.jpg,,,0,0
59103,wrecked-4-week-sermon-series,"Wrecked - 4 week Sermon Series","2019-04-11 02:26:02",74,"When I was in college, God used a series of events in a matter of weeks to bring me to the lowest point I had probably ever been in my life. Alone, scared, guilt ridden, stuck. Scrolling through my Facebook feed, I saw the Lifehouse skit video shared by someone, and it wrecked me.

In that moment, the plans I had laid out for myself and the plans God had for me crashed into one another, and the aftermath left me picking up the pieces and rebuilding a far great life than I could have ever imagined.

Life is full of these types of moments, where we are wrecked. Sometimes it's in a way that humbles us, like my moment above. Other times, God leaves us in such Awe of Him, we leave the moment wrecked. This series spends 4 weeks looking at four different types of moments where God wrecks us, and how to deal with the aftermath. The end goal of each session is that we shouldn't fear these moments, because they lead to greater growth, deeper walks, new purposes in our lives.

This download contains 4 weeks, each &nbsp;with a full transcript (plus full outlines for 2 weeks) as well as 2 social images per week, and a sheet with discussion questions to hand out to small group leaders for after each message.",,publish,"Sermon Series",,15.00,https://s3.amazonaws.com/YouthMin/Ben/Sermon+Series/Wrecked.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/wrecked-sermon-series-youth-ministry-download-messages.jpg,,,0,0
244564,would-you-rather-small-group-ice-breaker,"Would You Rather-Small Group Ice Breaker","2019-02-20 09:14:09",1857,"This is part of our welcome pack that we give to Small Group leaders. It is a great resource that they can use to help get students talking with them. Also makes a great gift for small group leaders at Disciple Now!

Product includes
&lt;ul&gt;
 	&lt;li&gt;Powerpoint file&lt;/li&gt;
 	&lt;li&gt;JPG versions of all slides&lt;/li&gt;
 	&lt;li&gt;Microsoft Publisher file ready to print on notecards&lt;/li&gt;
&lt;/ul&gt;","Fun little Ice breaker that asks the question &quot;would you rather&quot; followed by a two option scenario. Students then vote as a group which they would rather do or you ask one student individually. Makes a great gift for small group leaders!",publish,Games,"ice breakers | Postcards | powerpoint game | small groups",4,https://s3.amazonaws.com/ymmroddy/Would+you+rather.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/02/Product_Image_would-you-rather.jpg,,"Thanks for working with students! You're making a difference! 1 Corinthians 15:58",0,0
264146,would-you-rather-countdown-video,"Would you rather countdown video","2019-08-11 20:39:35",74,"This 5 minute countdown video is designed to engage your audience with simple Would you Rather questions.

[video width=&quot;1920&quot; height=&quot;1080&quot; mp4=&quot;https://youthmin.local:8890/wp-content/uploads/2019/08/preview.mp4&quot;][/video]","&lt;ul&gt;
 	&lt;li&gt;5 minute countdown video&lt;/li&gt;
 	&lt;li&gt;mp4 file format, ready to go&lt;/li&gt;
 	&lt;li&gt;interactive to get crowd moving&lt;/li&gt;
&lt;/ul&gt;",publish,videos,"Countdown | interactive | video",8,https://s3.amazonaws.com/YouthMin/Ben/BTS19/WYR_Countdown.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/07/would-you-rather-countdown-video.jpg,,,0,0
244095,worth-it-sermon-series,"Worth It Sermon Series","2019-01-26 20:48:50",15,"Sometimes, what we define as following Jesus looks different from what Jesus says it means to follow Him. This three-week series seeks to look at the words of Jesus in three passages in the book of Matthew to examine the cost of following Him. And, each time Jesus asks us to follow Him with some hard sayings, even though it may cost us a lot, we know that it is worth it.

This series comes with 3 weeks of complete manuscripts. Each are fully editable documents (.pages or .doc). You'll have access to fully editable logo and background slides (.psd) or pre-made slides ready to plug into your presentation (.jpeg). Each manuscript includes suggested discussion questions, slide prompts for your presentation, and multiple illustration ideas, as well as links to photos/videos to use.
&lt;ul&gt;
 	&lt;li&gt;Week 1 - Everything Is A Treasure&lt;/li&gt;
 	&lt;li&gt;Week 2 - Undervalued&lt;/li&gt;
 	&lt;li&gt;Week 3 - Jesus Asks&lt;/li&gt;
&lt;/ul&gt;
&amp;nbsp;","&lt;ul&gt;
 	&lt;li&gt;3 weeks of complete manuscripts&lt;/li&gt;
 	&lt;li&gt;Fully editable documents (.pages or .doc)&lt;/li&gt;
 	&lt;li&gt;Fully editable logo and background slides (.psd)&lt;/li&gt;
 	&lt;li&gt;Includes suggested discussion questions&lt;/li&gt;
 	&lt;li&gt;Includes slide prompts for your presentation&lt;/li&gt;
 	&lt;li&gt;Week 1 - Everything Is A Treasure&lt;/li&gt;
 	&lt;li&gt;Week 2 - Undervalued&lt;/li&gt;
 	&lt;li&gt;Week 3 - Jesus Asks&lt;/li&gt;
&lt;/ul&gt;",publish,"Sermon Series","Jesus Asks | Matthew | Value",10,https://s3-us-west-2.amazonaws.com/ymrakers/Worth+It.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Worth-it-Image-1.jpg,,,0,0
245141,worship-background-stills,"Worship Background Stills","2019-03-11 09:08:37",1857,"10 Still Images in 16:9 resolution to enhance your Worship or Teaching. Easily import into powerpoint, ProPresenter or whatever you use or need!

These products are simple and easy to use, yet look great! All slides are blank so use them for whatever you need! Ready to go for lyric backgrounds, teaching backgrounds, or just something to hold attention while music is playing.","10 Still Images in 16:9 resolution to enhance your Worship or Teaching. Easily import into powerpoint, ProPresenter or whatever you use or need!",publish,"Admin Tools","backgrounds | still images | Worship",4,https://s3.amazonaws.com/ymmroddy/Youthmin+background+stills.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/03/Product_Image_background_stills_title.jpg,,"You're awesome! Thank you for doing what you do! 1 Corinthians 15:58",0,0
71712,world-changer-message-on-bullying,"World Changer - Message on Bullying","2019-01-11 02:26:05",1,"This was a one-off message on bullying that I did recently. This was easily the most powerful message I've ever taught, the message caught the attention of every teenager in the room. This is an issue that every teenager everywhere has to deal with.

It was written with Andy Stanley's 'ME, WE, GOD, YOU, WE' format, it was written to first build tension and show how everyone is effected by this one thing and then resolve the tension with what God says on the matter. It has two YouTube videos to be shown, which play really well into the message and all of the teens loved them.

You can check out more of my stuff at: https://youthmin.local:8890/vendor/th3pr1de/",,draft,Uncategorized,,3.00,https://s3.amazonaws.com/YouthMin/Jeff+Evans/WorldChanger.zip,-1,,,,0,0
188219,word-summer-calendar-2018,"Word Summer Calendar 2018","2019-01-11 02:34:51",9,"With this great looking calendar template, you can take your youth ministry communication's up a notch!

Download, open in Microsoft Word, Edit, and Print! It's that easy! No need for Photoshop!",,publish,Calendars,,10.00,https://s3.amazonaws.com/YouthMin/Nick/Word_Summer_Calendar_2018.zip,-1,,,,0,0
59131,winter-retreat-graphics-pack,"Winter Retreat graphics pack","2019-01-11 02:26:04",9,"You've got a killer sermon series for your winter retreat, now you just need to full graphics package to go with it.

Thats where this bundle will save the day. Everything is fully customizable, and it'll save you a ton of hours of prep work, and/or money compared to sending it off to someone else.

This download pack comes with informational postcards to send out before registration and drum up interest in the upcoming retreat, designs for a devotional booklet and cover, Facebook images, flyers to hand out, posters to put up, lanyard nematodes, and even the T-shirt design.

Download this pack today and make this years Winter Retreat&nbsp;stand out from the rest!",,draft,Uncategorized,,10.00,https://s3.amazonaws.com/YouthMin/Nick/WinterRetreat.zip,-1,,,,0,0
47889,winter-retreat-design-package,"Winter Retreat Design Package","2019-01-11 02:25:03",9,,,draft,Uncategorized,,0,,-1,,,,0,0
243104,winter-retreat-bundle,"Winter Retreat Bundle","2019-01-14 07:58:56",23,"Use this ready-made&nbsp;bundle to jump-start your winter retreat! Use what is already there or customize it to make your retreat you own.","&lt;ul&gt;
 	&lt;li&gt;Included: PSD, PNG, &amp;amp; JPG files&lt;/li&gt;
 	&lt;li&gt;Included: Tshirt PNG file&lt;/li&gt;
 	&lt;li&gt;Included: Ready-made and editable social media graphics&lt;/li&gt;
 	&lt;li&gt;Included: Winter Game&lt;/li&gt;
 	&lt;li&gt;Included: Editable/Ready Made Post Cards&lt;/li&gt;
 	&lt;li&gt;Included: Editable teaching graphics&lt;/li&gt;
&lt;/ul&gt;",publish,Bundles,"bundle | winter retreat",25.00,https://s3-us-west-2.amazonaws.com/joestull/Bundles/WinterRetreatBundle.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Winter-Retreat-Bundle-product-img.jpg,,,0,0
